id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17770108,The Design Room,59566747,Luke,,Ward 54,-33.94813,18.38372,Private room,1245,2,45,2019-04-02,1.82,1,40
17770565,Cape Town Apartment,45215766,Wolfgang,,Ward 77,-33.93591,18.41752,Entire home/apt,699,2,1,2017-03-27,0.04,1,0
17771049,3 Bedroom tranquil home in quiet area,12416081,Lizemari,,Ward 107,-33.79427,18.48093,Entire home/apt,1245,2,1,2017-12-26,0.06,2,362
17772903,Firdale Mews,112985914,Karin,,Ward 54,-33.91595,18.39346,Entire home/apt,2755,3,12,2019-03-24,0.50,1,286
17773001,La Petite Drostdy,121305609,Lynette,,Ward 62,-34.02043,18.45085,Entire home/apt,951,3,7,2018-11-20,0.29,1,0
17778627,"View, Location, and Security",10761665,Christina,,Ward 77,-33.94263,18.42613,Entire home/apt,797,1,12,2019-03-13,0.48,1,133
17780062,On The Beach,121418620,Marlene,,Ward 23,-33.72876,18.44003,Entire home/apt,3496,2,6,2018-07-23,0.35,2,364
17782024,"Explore the Mountains from a Quiet, Central Garden Apartment",53394882,Cecile &Mark,,Ward 77,-33.92379,18.40627,Entire home/apt,713,2,75,2019-04-12,3.24,1,147
17782343,DELUXE STUDIO OCEAN BREEZE - CAPE TOWN,12948075,Charmaine,,Ward 4,-33.85206,18.49058,Private room,895,2,0,,,12,349
17782702,Elegance Villa (Heated Pool),111875709,Ryan,,Ward 54,-33.9538,18.38088,Entire home/apt,8405,4,2,2019-03-08,0.57,3,7
17783235,Room with Ensuite Bathroom,121449077,Caryn,,Ward 8,-33.8987,18.70646,Private room,2000,1,1,2019-03-29,1,1,180
17786416,Spacious Contemporary Urban Studio in Rosebank,5816799,Pam,,Ward 57,-33.95354,18.47608,Entire home/apt,587,2,110,2019-04-04,4.50,1,186
17786597,Tranquil in Tokai,85909794,Melissa,,Ward 71,-34.06122,18.44519,Entire home/apt,2000,3,0,,,1,0
17787397,Intaba studio accommodation with style & character,91626788,Francy,,Ward 84,-34.0989,18.91485,Entire home/apt,853,2,66,2019-04-05,3.94,1,249
17789465,Quiet Setting with Great Views of the Sea,116411525,Soreinne,,Ward 15,-34.04371,18.82499,Entire home/apt,1398,7,2,2018-10-10,0.13,1,0
17796992,Luxury Atlantic Gem MH,121610487,Zac,,Ward 115,-33.90936,18.39759,Entire home/apt,895,2,21,2019-04-10,2.51,1,37
17797896,Super Beach Apartment Close to Restaurants & Shops,74084659,Ida,,Ward 74,-34.04575,18.36085,Entire home/apt,2098,2,12,2019-02-03,0.49,2,329
17798020,Little Abbots  Cottage,1113529,Cathy,,Ward 62,-33.99213,18.43299,Entire home/apt,3049,2,12,2019-02-24,0.49,1,167
17798683,Steve's Cape Room,76103616,Steven,,Ward 103,-33.8231,18.71777,Private room,294,2,0,,,1,0
17798940,"Quiet, central & sunny in Oranjezicht",6578805,Kate,,Ward 77,-33.93877,18.41706,Entire home/apt,797,4,2,2019-01-08,0.59,1,282
17800572,Bright sunny apartment on slopes of Table Mountain,13331097,Alide,,Ward 77,-33.94061,18.41943,Entire home/apt,755,2,0,,,1,0
17800908,16 on Moolman,121640869,Linda,,Ward 23,-33.80043,18.46284,Entire home/apt,643,2,0,,,1,177
17801901,Seapoint modern & cosy house close to Beach rd,48775987,Chantal,,Ward 54,-33.91377,18.38827,Entire home/apt,3496,2,22,2019-04-08,1.00,1,64
17805819,3 bedroom Victorian House in Prime location,3359168,Olivia & Jaan,,Ward 115,-33.9097,18.3986,Entire home/apt,1748,30,2,2018-02-12,0.12,1,352
17807749,Comfy Secure Apartment in Central Cape Town City,65708586,Hayley,,Ward 115,-33.92196,18.41983,Entire home/apt,643,3,36,2019-04-05,1.75,1,151
17808314,Charming Garden Cottage,121513931,Mariette,,Ward 57,-33.93804,18.47392,Entire home/apt,531,1,37,2019-03-03,1.52,1,253
17808686,Historic Home in Observatory,16487889,Debra,,Ward 57,-33.94033,18.47316,Entire home/apt,1007,2,40,2018-11-24,1.68,2,0
17820257,Friendly stop over 2,23100020,Ann,,Ward 113,-33.82785,18.49232,Private room,196,2,44,2019-03-29,1.75,2,75
17826362,"Casa Eva, 2 rooms, Kid's friendly, Garden, BBQ",9477860,Antonello,,Ward 77,-33.93595,18.41695,Entire home/apt,1245,3,51,2019-04-14,2.44,2,160
17827561,SEA WHISPER Stylish beach house with ocean views.,96523990,Pen,,Ward 61,-34.20048,18.37636,Entire home/apt,2993,2,22,2019-04-14,0.90,1,350
17833559,Entire Lodge Silver Forest Boutique Lodge,116565912,Penny,,Ward 15,-34.0563,18.86096,Private room,45002,1,0,,,12,364
17835154,CENTRAL AND STYLISH APARTMENT WITH VIEWS,54815374,Haylee,,Ward 77,-33.91798,18.41743,Entire home/apt,951,4,19,2019-03-16,0.82,3,102
17835701,Queen room with garden view at Aloha Lodge,13846819,Annette,,Ward 55,-33.89058,18.49184,Private room,671,2,1,2018-06-25,0.10,6,350
17837227,Table Mountain Views,110579716,Neels,,Ward 1,-33.87271,18.56637,Private room,392,1,0,,,2,90
17838041,"Spacious, Central Apartment",121999558,Fabienne,,Ward 115,-33.93088,18.4086,Entire home/apt,448,1,4,2019-02-08,0.16,1,364
17839124,Spyglass Hill,6111977,Frankie,,Ward 61,-34.13757,18.3348,Entire home/apt,3888,2,0,,,33,351
17839988,B&B Suite,113961413,Kevin,,Ward 112,-33.83758,18.66819,Private room,951,1,0,,,5,365
17840363,No.12 The Point,6111977,Frankie,,Ward 61,-34.13314,18.33588,Entire home/apt,6223,7,0,,,33,363
17840373,Comfortable Apartment with Views of Cape Town,10101163,Emmanuelle,,Ward 77,-33.93737,18.41777,Entire home/apt,979,3,35,2019-04-02,1.41,10,223
17842687,"Spacious, comfortable apt, best location!",72231271,Ronel,,Ward 15,-34.08621,18.82453,Entire home/apt,1203,2,5,2018-11-21,0.37,2,346
17843552,Stylish cottage with private garden and entrance,75867155,Belinda,,Ward 71,-34.04006,18.43379,Entire home/apt,629,3,36,2019-03-17,1.44,2,0
17843921,Private room in a Leafy Victorian Villa,41975305,Margeretha,,Ward 77,-33.94085,18.40668,Private room,1301,2,1,2018-02-26,0.07,2,107
17845841,"Surf, sea, sailing & birding fun on your doorstep",122081915,David,,Ward 64,-34.10103,18.47328,Entire home/apt,308,1,27,2019-03-31,1.10,1,166
17846524,Chez Nous,58899685,Jacqui,,Ward 71,-34.02478,18.38414,Entire home/apt,503,2,31,2019-04-11,1.62,1,63
17847671,"Central 2 bedroom & parking in Bree str, city bowl",401336,Elze,,Ward 115,-33.9277,18.4128,Entire home/apt,2000,2,19,2019-03-29,1.37,1,351
17849462,"Budget 2 BR,in the City of Cape Town.",115750473,Melissa,,Ward 115,-33.92979,18.40965,Entire home/apt,741,2,25,2018-01-16,1.11,2,342
17850488,Luxurious upmarket sunny loft apartment,122141373,Sharon,,Ward 59,-33.98477,18.45559,Entire home/apt,545,3,14,2019-02-25,0.68,2,197
17851426,"Award Winning Luxury villa with pool, sauna & gym",6632489,Turnkey365,,Ward 54,-33.95667,18.37847,Entire home/apt,9006,3,4,2019-02-24,0.28,17,287
17851685,"Bellville, Drake's Cape, Sunny room with 1.5 bathr",102218818,Elizabeth,,Ward 21,-33.87395,18.64019,Private room,252,1,49,2019-04-12,1.97,1,354
17851693,DeView - Studio with aircon & free-Wifi,122153522,Lynn,,Ward 112,-33.83907,18.65634,Entire home/apt,601,1,133,2019-04-13,5.39,1,343
17852458,"Luxury Hout Bay home, 5 or 7 bedroom PRIVATE WATER",48303994,Nicki,,Ward 74,-34.01329,18.38277,Entire home/apt,21215,5,0,,,42,356
17852969,Secure private residence in central Cape Town,120671940,Chelsea,,Ward 59,-33.99663,18.46717,Entire home/apt,4503,4,2,2019-01-07,0.13,1,363
17853113,Beautiful Hout Bay cottage  PRIVATE WATER SUPPLY,48303994,Nicki,,Ward 74,-34.01172,18.38206,Entire home/apt,3105,2,2,2019-03-06,1.20,42,358
17854091,Level 1,50557604,Servaas,,Ward 77,-33.92444,18.40353,Entire home/apt,1804,2,1,2018-12-31,0.28,2,0
17854225,House of Colour - Greenpoint,26529265,Brian,,Ward 115,-33.90794,18.40326,Entire home/apt,5999,3,0,,,8,136
17854268,"Fresnaye Holiday House, Cape Town",6719860,Marquerite,,Ward 54,-33.9293,18.38987,Entire home/apt,11495,21,0,,,2,0
17854848,Sea Star,116522811,Nina,,Ward 83,-34.10111,18.84189,Private room,643,1,1,2017-05-25,0.04,2,179
17855264,"The Rondebosch - 1 Bedroom, 4 Sleeper Apartment",93300784,Neelesh,,Ward 59,-33.96115,18.47001,Entire home/apt,1496,1,0,,,1,0
17856217,Casades 1 Studio,24177040,Marie-Ann,,Ward 70,-33.87487,18.63197,Private room,503,2,26,2019-01-27,1.04,7,236
17857483,Breathtaking blues and views -  3 Cottons Cottages,94728714,Natasha,,Ward 61,-34.18627,18.42281,Entire home/apt,2937,3,6,2019-01-01,0.35,1,350
17858626,Rustic Farm Living with MTB Trail,51961524,Ivan,,Ward 105,-33.78242,18.58143,Entire home/apt,475,2,13,2019-04-14,0.52,2,83
17858939,Modern Muizenberg  _ positive vibes only :-),119763594,Paul,,Ward 64,-34.09739,18.47914,Private room,308,1,40,2019-03-30,1.63,4,339
17859046,FLORINE'S HOME ACCOMMODATION.,108732125,Florine,,Ward 115,-33.92813,18.43716,Private room,601,1,6,2019-02-08,0.29,3,359
17859163,Single Room in quaint plumstead home,122216779,Sheryl,,Ward 62,-34.0163,18.46407,Private room,182,2,3,2018-12-05,0.24,1,43
17860839,Cozy loft apartment in Cape Town,27569800,Zanne,,Ward 77,-33.93469,18.41834,Entire home/apt,601,3,8,2019-01-02,0.33,1,0
17861970,Nice and Cozy,29047749,Chantel,,Ward 83,-34.1078,18.83018,Entire home/apt,503,1,10,2019-04-08,0.47,11,340
17862217,Spacious Self Catering Home,121490378,Desiree,,Ward 113,-33.83676,18.49566,Entire home/apt,1594,2,0,,,1,0
17865417,Luxury Serviced Flat near FIFA World Cup Stadium,14120131,Chapson,,Ward 115,-33.90825,18.41121,Entire home/apt,503,2,42,2019-03-30,1.70,11,339
17866830,Spacious Cape Town Apartment  [WiFi & Parking],15876321,Ryan,,Ward 115,-33.93188,18.40924,Entire home/apt,252,2,112,2019-03-31,4.57,1,59
17867240,BANTRY BAY VISTA,3035834,Darryl And Ron,,Ward 54,-33.92318,18.37711,Entire home/apt,1846,5,8,2019-03-31,0.43,5,26
17870347,ValDes - Blouberg,121145677,Mandy,,Ward 23,-33.80776,18.47271,Entire home/apt,797,1,37,2019-03-13,1.50,1,243
17871408,Cosy Couple Apartment,122341113,Amy,,Ward 69,-34.12938,18.39284,Entire home/apt,601,5,0,,,1,88
17872310,View Lodge Accommodation,122348794,Stewart,,Ward 100,-34.15642,18.88018,Private room,1944,2,0,,,1,364
17874622,Maison Gorleston,117225700,Fabrice,,Ward 54,-33.91849,18.38711,Entire home/apt,3007,2,1,2018-10-12,0.16,2,270
17875700,"Private room, WOMEN only. Uncapped wifi. Safe area",60177810,Adele,,Ward 112,-33.82272,18.67869,Private room,182,3,1,2019-04-07,1,3,317
17876381,SIMONSTOWN DREAM A LITTLE SELF CATERING APARTMENT,122389301,Pat & Francois,,Ward 61,-34.20586,18.45574,Entire home/apt,1398,1,9,2018-03-04,0.43,1,334
17877459,Cape Town stunning loft centrally located,15341988,Mauro,,Ward 115,-33.9214,18.41681,Entire home/apt,1189,3,0,,,1,269
17882279,Hout Bay Relaxed Family Beach House,28392826,Sarah,,Ward 74,-34.04316,18.34803,Entire home/apt,2503,10,0,,,1,358
17882678,"Bloubergstrand, Cape Town - On The Beach",44916316,Anton,,Ward 23,-33.791,18.46068,Entire home/apt,2000,3,0,,,1,243
17884018,Modern 3 bed house in secure winelands estate,58615283,Rieghard,,Ward 109,-34.03704,18.7614,Entire home/apt,1594,7,0,,,2,0
17886375,Private open plan house with tree filled garden,85235054,Elbie,,Ward 57,-33.9418,18.47008,Entire home/apt,1189,2,11,2018-12-24,0.45,1,14
17886441,Hobbits Cottage,30134081,Dale,,Ward 64,-34.09948,18.46772,Entire home/apt,406,2,1,2019-01-03,0.28,2,134
17886778,Upper Sea Point - 3 bedroom home,21689022,Alex,,Ward 54,-33.91214,18.39785,Entire home/apt,3356,2,4,2019-03-31,0.26,1,60
17887131,Jenkins Accommodation Close to the Beach,87478071,Penelope,,Ward 23,-33.69816,18.44198,Entire home/apt,755,2,2,2017-05-07,0.08,1,340
17887834,Rose's Place,120044699,Roslyn Green,,Ward 73,-34.04588,18.4552,Entire home/apt,1175,12,1,2017-07-24,0.05,1,0
17894931,"City Centre, very popular location! Free Wifi&park",2349400,Katrin,,Ward 115,-33.9235,18.42231,Entire home/apt,993,1,36,2019-04-16,1.49,3,307
17896011,Sunbird Lodge Loft Self Catering Unit,5345678,Ken,,Ward 74,-34.01713,18.38726,Entire home/apt,923,3,1,2018-02-13,0.07,1,365
17896036,Penthouse on Fish Hoek Beach,57989765,Andre,,Ward 64,-34.14013,18.43215,Entire home/apt,1412,2,49,2019-04-14,2.57,1,325
17896059,Cape Town Gardens Upmarket modern 2 bed Apartment,15386371,Louise,,Ward 115,-33.93323,18.41213,Entire home/apt,895,5,27,2019-02-15,1.66,4,308
17896364,Room in Security Estate (B),107042727,Imani,,Ward 103,-33.82677,18.71782,Private room,196,1,0,,,2,99
17898293,Beautiful apartment within 5min from promenade,122628193,Kylliki,,Ward 54,-33.92102,18.38811,Entire home/apt,1678,1,8,2018-05-02,0.35,1,0
17902509,Art deco district of Cape Town,66716024,Frédérique,,Ward 77,-33.94092,18.42151,Private room,601,1,6,2018-04-04,0.41,1,365
17911290,A really lovely holiday apartment ;-),53419956,Janina,,Ward 74,-34.03903,18.34743,Entire home/apt,755,2,31,2019-03-25,1.38,17,123
17911934,Dunvegan Lodge Cottage,122784877,McLeod,,Ward 64,-34.12395,18.43566,Private room,1007,2,1,2018-12-21,0.25,1,81
17912547,Azura Sleep Self Catering Accommodation,122790011,Christo,,Ward 8,-33.89721,18.70789,Entire home/apt,545,1,0,,,2,309
17913443,Cape Town - where u want to be!,67880551,Pamela,,Ward 61,-34.15744,18.4306,Entire home/apt,1496,2,9,2019-02-10,0.39,1,255
17915175,Home outside of home,122810950,Lu,,Ward 77,-33.9332,18.4057,Private room,392,2,6,2019-02-15,0.39,1,75
17918924,Light-Filled Loft with Table Mountain Views & Roof Garden,115136602,Carol,,Ward 115,-33.92759,18.42372,Entire home/apt,1832,1,42,2019-04-01,1.72,2,293
17922344,Classic City Apartment & garage on Greenmarket Sq.,122839504,Norman,,Ward 115,-33.92223,18.42107,Entire home/apt,699,3,35,2019-02-09,1.44,1,266
17922646,Stunning Fresnaye 5 bedroom house,48303994,Nicki,,Ward 54,-33.92506,18.38943,Entire home/apt,24795,7,0,,,42,363
17922957,Luxury Modern Sea View Apartment in Sea Point,45747994,Allan,,Ward 54,-33.91835,18.39229,Entire home/apt,1301,5,21,2019-04-04,0.85,1,168
17925079,Spacious Family Holiday Home,94651322,Kerri-Lee,,Ward 107,-33.80892,18.48684,Entire home/apt,1650,2,4,2019-02-11,0.16,1,165
17928811,Private Apartment with Panoramic Views.,33435986,Alberto & Lee,,Ward 77,-33.92763,18.40173,Entire home/apt,755,4,43,2019-04-08,1.76,2,8
17935441,Sunny Room || Modern House || Historical Community,120075072,Janice,,Ward 115,-33.93189,18.44942,Private room,350,2,15,2019-03-28,0.79,1,90
17935802,Valhalla on 1st Beach Clifton,120481298,Njabulo,,Ward 54,-33.93924,18.37608,Entire home/apt,2503,4,1,2018-12-04,0.22,1,180
17937307,Stylish & luxurious private room,14266548,Natalie,,Ward 107,-33.8065,18.49698,Private room,475,2,5,2018-07-01,0.32,1,174
17938366,Woodpecker Cottage with DSTV,2509017,Stefan,,Ward 53,-33.93107,18.50457,Entire home/apt,252,2,7,2018-08-09,0.29,2,177
17938394,Stylish & cosy home at the foot of Table Mountain,31452767,Carsten,,Ward 115,-33.93199,18.40765,Entire home/apt,2265,2,10,2019-02-25,0.57,1,34
17938942,SPACIOUS & CENTRAL WISBEACH RETREAT in Sea Point,29333989,Jill,,Ward 54,-33.91141,18.39167,Entire home/apt,601,2,60,2019-01-01,2.46,1,92
17940208,"Kommetjie, Cape Town self catering holiday house",57838702,Roger,,Ward 61,-34.13982,18.33999,Entire home/apt,1496,2,3,2019-01-06,0.15,2,364
17940813,Modern fully furnished apartment,51979011,Jaco,,Ward 70,-33.85458,18.60269,Entire home/apt,1007,1,3,2018-12-07,0.13,1,90
17946576,Mountain View self-catering directly on the beach,38650319,Iris,,Ward 23,-33.70846,18.44353,Entire home/apt,993,2,34,2018-12-17,2.10,2,219
17949217,2 Omega. Close to the waterfront-Closer to the sea,106217588,Helena,,Ward 23,-33.80453,18.4696,Entire home/apt,294,2,40,2019-03-28,1.74,3,172
17950047,Tranquil light mountain retreat,71096766,Lanesse,,Ward 74,-34.00957,18.38712,Entire home/apt,1287,5,1,2018-03-18,0.08,2,72
17951377,Cozy Mezzanine Apartment Cape Town CBD,113080605,Michael,,Ward 115,-33.9254,18.42257,Entire home/apt,699,2,6,2019-03-31,1.44,1,46
17953841,Garden Suite @ Meerendal Boutique Hotel,123194123,Michéle,,Ward 105,-33.79933,18.62493,Entire home/apt,1496,1,2,2019-03-22,0.65,1,316
17959887,Beautiful Victorian House in leafy Greenpoint,38447482,Vincent & Adri,,Ward 115,-33.90925,18.4064,Entire home/apt,2503,5,2,2019-01-15,0.13,2,55
17961022,Sima Place,123289942,Philia,,Ward 4,-33.85003,18.51486,Private room,1021,1,1,2018-12-16,0.24,2,0
17961025,Sima Place,123289942,Philia,,Ward 4,-33.85133,18.50923,Entire home/apt,825,1,1,2018-08-11,0.12,2,83
17965053,Explore Culture and Entertainment from a Bright Studio,53419956,Janina,,Ward 115,-33.92541,18.4152,Entire home/apt,545,2,79,2019-04-10,3.25,17,245
17965555,Welgevonden Garden Cottage,123373814,Catherina,,Ward 84,-34.07717,18.86615,Entire home/apt,1049,2,2,2019-02-15,0.77,1,254
17965736,Atlantic Seaboard Urban Oasis with Ocean view,33903926,Anthony,,Ward 54,-33.9244,18.38961,Entire home/apt,3496,4,10,2018-01-05,0.43,1,229
17966803,Orange House in Colourful Bo Kaap,123383222,Max,,Ward 77,-33.92545,18.41021,Entire home/apt,1203,2,40,2019-04-02,1.72,1,346
17967943,Private s-catering garden space,123391418,Beulah,,Ward 73,-34.02656,18.45138,Private room,615,1,2,2017-12-26,0.12,1,365
17969630,Room in sunny 2 Bedroom apartment,115454419,Natasha,,Ward 54,-33.9161,18.39304,Private room,350,10,0,,,1,0
17969910,Beach Bungalow Scarborough,50501185,Neil,,Ward 61,-34.19832,18.37432,Entire home/apt,1804,3,6,2019-03-09,0.25,4,85
17970391,The Garden Flat. Your home in Kalk Bay,45658010,Paul,,Ward 64,-34.12626,18.44797,Entire home/apt,853,2,24,2019-02-24,0.98,2,180
17971671,The best views!! Luxurious and centralized!!,123415584,Ciska,,Ward 85,-34.12294,18.83291,Entire home/apt,168,2,8,2019-02-24,0.51,1,337
17972356,Sunset Beach House,123421280,Michaeljohn,,Ward 4,-33.85408,18.49106,Entire home/apt,1748,2,2,2018-01-05,0.13,1,242
17975831,Beautiful and relaxing Constantia home,48303994,Nicki,,Ward 71,-34.04688,18.4332,Entire home/apt,6237,7,3,2018-02-26,0.19,42,103
17977170,SD Phaswana Luxury Home,123459162,Shumani,,Ward 102,-33.84884,18.70309,Entire home/apt,2699,3,0,,,1,364
17984001,Clifton Attina,57218252,Sheri,,Ward 54,-33.94126,18.37531,Entire home/apt,7202,1,13,2019-03-30,0.56,109,288
17985678,Kalk Bay House,45658010,Paul,,Ward 71,-34.12415,18.44731,Entire home/apt,2000,3,7,2017-09-25,0.29,2,178
17986285,Fully self contained apartment in Claremont,10721224,Gill,,Ward 62,-33.98444,18.44937,Entire home/apt,895,2,4,2018-12-27,0.17,3,336
17988757,Tranquil oasis in the heart of Cape Town,19827224,Monique,,Ward 77,-33.93291,18.40348,Entire home/apt,1496,5,1,2019-01-01,0.28,1,43
17988901,"Light, Bright and Airy  Apartment in Sea Point",123584615,Carin,,Ward 54,-33.91008,18.39197,Entire home/apt,2252,2,60,2019-04-01,2.41,1,316
17992849,Cape Town Apartment With Great Views,9872892,Sarishsingh,,Ward 55,-33.88932,18.51048,Entire home/apt,1496,1,12,2019-04-11,0.52,10,84
17998585,Beautiful Cabana right on the beach!,18180804,Tess,,Ward 107,-33.83213,18.48289,Entire home/apt,1245,3,36,2019-02-22,1.56,1,198
18000574,Beach Retreat,123718154,Tanya,,Ward 23,-33.72704,18.44465,Entire home/apt,1007,3,7,2018-12-15,0.33,1,324
18000799,Vlakkenberg View Garden Apartment,60658210,Phillip & Erika,,Ward 74,-34.00892,18.37944,Entire home/apt,685,1,17,2019-02-22,0.71,2,217
18001455,Welcoming waterside home with beautiful views,123723694,Sue,,Ward 64,-34.09134,18.4768,Entire home/apt,1007,2,17,2019-02-04,0.81,1,0
18002277,Spectacular brand new contemporary 3 bedroom apt,123732851,Jonathan,,Ward 54,-33.92519,18.38448,Entire home/apt,7202,14,0,,,1,365
18002766,Villa apartment close to beach,48461013,Louise,,Ward 74,-34.0394,18.3488,Entire home/apt,601,3,3,2018-02-21,0.16,2,364
18003177,PRIME apartment in Cape Royale,35280960,Emily,,Ward 115,-33.91006,18.41138,Entire home/apt,4000,1,100,2019-04-02,5.44,19,86
18007176,Private room & en-suite in large modern apartment,84879574,Bridget,,Ward 54,-33.91036,18.39577,Private room,489,2,1,2019-03-31,1,3,26
18015053,Quirky Apartment Living,106240556,Lynette,,Ward 70,-33.84334,18.61425,Entire home/apt,1496,2,0,,,1,180
18015795,Table Mountain & Beach view home ❤,12408309,Beach House,,Ward 107,-33.82429,18.48136,Entire home/apt,2503,7,1,2019-01-01,0.28,6,365
18018456,Cape Town Blouberg Holiday Home,48678119,Tamsyn,,Ward 23,-33.80498,18.46834,Entire home/apt,2503,2,35,2019-04-14,1.51,1,236
18018614,Central apartment in  Cape Town,31412493,Marj,,Ward 115,-33.93035,18.44674,Entire home/apt,853,4,9,2019-02-25,0.36,1,15
18018846,Modern and Secured Family Home,123897198,Aldo,,Ward 21,-33.85663,18.64716,Entire home/apt,2196,7,2,2018-01-03,0.09,1,263
18019065,"Southern Suburbs refuge - Large, arty, sunny room",123899054,Marina,,Ward 73,-34.02129,18.47031,Private room,224,2,0,,,1,88
18020664,"Charming cottage near UCT, Hartleyvale, Baxter",46521648,Sarah,,Ward 57,-33.95187,18.47404,Entire home/apt,685,3,23,2019-04-08,0.99,1,67
18020872,Beachfront Bliss at Eden on the Bay,116979238,Richard,,Ward 23,-33.79157,18.45794,Entire home/apt,1496,3,1,2017-04-17,0.04,2,0
18020975,Quiet room in garden apartment,30269042,Thomas,,Ward 53,-33.93376,18.50256,Private room,503,2,2,2018-12-12,0.12,3,260
18021646,Quiet garden apartment,30269042,Thomas,,Ward 53,-33.93404,18.50123,Entire home/apt,1007,2,15,2019-02-13,0.80,3,260
